mode,attempt,width,offset,ext_offset,trigger_start,trigger_stop,timed_out,packet_valid,snapshot_ok,error,packet_reason,clean_pred,test_pred,prediction_changed,logit_l1_diff,logit_max_abs_diff,margin_clean,margin_test,margin_drop,logits_plausible,n_violations,n_violations_in_window,n_violations_outside_window,n_clean_violations,n_neg_not_zeroed,n_pos_unexpectedly_zeroed,n_finite_wrong_value,max_abs_z1_delta,max_abs_a1_delta,max_abs_relu_error,relu_only_hint,first_bad_neuron,worst_bad_neuron,worst_bad_error
targeted_glitch,1,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,2,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,3,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,4,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,5,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,6,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,7,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,8,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,9,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,10,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,11,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,12,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,13,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,14,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,15,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,16,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,17,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,18,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,19,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,20,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,21,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,22,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,23,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,24,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,25,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,26,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,27,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,28,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,29,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,30,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,31,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,32,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,33,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,34,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,35,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,36,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,37,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,38,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
targeted_glitch,39,3.0,10.0,61,16,24,False,True,True,,,9,4,True,10.313058853149414,4.219326019287109,0.17757368087768555,0.4418659210205078,-0.26429224014282227,True,1,1,0,0,1,0,0,0.0,3.9165234565734863,3.9165234565734863,True,16,16,3.9165234565734863
